%tL is: 61.00
%tH is: 62.00
%temp(C)     status        time
%------------------------------
%Beginning of Data:
52.81          1          76176
52.81          1          76211
52.81          1          76244
52.91          1          76279
52.91          1          76313
53.15          1          76348
53.15          1          76383
53.30          1          76417
53.30          1          76451
53.30          1          76485
53.30          1          76520
53.30          1          76554
53.30          1          76589
53.30          1          76622
53.30          1          76657
53.30          1          76691
53.30          1          76726
53.30          1          76760
53.30          1          76794
53.30          1          76828
53.39          1          76863
53.30          1          76897
53.39          1          76932
53.39          1          76965
53.49          1          77000
53.54          1          77034
53.64          1          77069
53.74          1          77103
53.79          1          77137
53.79          1          77171
53.74          1          77206
53.79          1          77240
53.79          1          77275
53.79          1          77308
53.79          1          77343
53.79          1          77377
53.79          1          77412
53.79          1          77447
53.79          1          77480
53.79          1          77515
53.79          1          77549
53.79          1          77584
53.83          1          77618
53.83          1          77652
53.93          1          77686
53.88          1          77721
53.98          1          77755
54.27          1          77790
54.03          1          77824
54.18          1          77858
54.27          1          77892
54.27          1          77927
54.27          1          77961
54.27          1          77996
54.27          1          78029
54.27          1          78064
54.27          1          78098
54.27          1          78133
54.27          1          78167
54.27          1          78201
54.27          1          78235
54.27          1          78270
54.27          1          78304
54.27          1          78339
54.37          1          78372
54.37          1          78407
54.47          1          78441
54.52          1          78476
54.62          1          78510
54.71          1          78544
54.76          1          78579
54.76          1          78613
54.76          1          78648
54.76          1          78682
54.76          1          78716
54.76          1          78750
54.76          1          78785
54.76          1          78819
54.76          1          78854
54.76          1          78887
54.76          1          78922
54.76          1          78956
54.76          1          78991
54.76          1          79025
54.76          1          79059
54.81          1          79093
54.81          1          79128
55.01          1          79162
55.11          1          79197
55.06          1          79230
55.15          1          79265
55.11          1          79299
55.20          1          79334
55.25          1          79368
55.20          1          79403
55.25          1          79436
55.25          1          79471
55.25          1          79505
55.25          1          79540
55.25          1          79574
55.25          1          79608
55.25          1          79643
55.25          1          79677
55.30          1          79712
55.25          1          79746
55.25          1          79780
55.25          1          79814
55.30          1          79849
55.25          1          79883
55.35          1          79918
55.30          1          79951
55.40          1          79986
55.59          1          80020
55.64          1          80055
55.64          1          80089
55.59          1          80123
55.74          1          80157
55.74          1          80192
55.74          1          80226
55.74          1          80261
55.74          1          80294
55.74          1          80329
55.74          1          80363
55.74          1          80398
55.74          1          80432
55.74          1          80466
55.74          1          80500
55.74          1          80535
55.74          1          80569
55.74          1          80604
55.74          1          80637
55.79          1          80672
55.74          1          80706
55.79          1          80741
55.84          1          80776
55.94          1          80809
56.13          1          80844
55.99          1          80878
56.08          1          80913
56.23          1          80947
56.18          1          80982
56.23          1          81015
56.23          1          81050
56.23          1          81084
56.23          1          81119
56.23          1          81153
56.23          1          81187
56.23          1          81221
56.23          1          81256
56.23          1          81290
56.23          1          81325
56.23          1          81358
56.23          1          81393
56.23          1          81427
56.23          1          81462
56.23          1          81496
56.28          1          81530
56.28          1          81564
56.52          1          81599
56.57          1          81633
56.52          1          81668
56.72          1          81701
56.72          1          81736
56.72          1          81770
56.67          1          81805
56.72          1          81840
56.72          1          81873
56.72          1          81908
56.72          1          81942
56.72          1          81977
56.72          1          82011
56.72          1          82045
56.72          1          82079
56.72          1          82114
56.72          1          82148
56.72          1          82183
56.72          1          82216
56.72          1          82251
56.72          1          82285
56.77          1          82320
56.77          1          82354
56.96          1          82388
56.82          1          82422
57.01          1          82457
57.11          1          82491
57.16          1          82526
57.16          1          82560
57.21          1          82594
57.21          1          82628
57.16          1          82663
57.21          1          82697
57.21          1          82732
57.21          1          82765
57.21          1          82800
57.21          1          82834
57.21          1          82869
57.21          1          82903
57.21          1          82937
57.21          1          82972
57.21          1          83006
57.21          1          83041
57.21          1          83075
57.21          1          83109
57.26          1          83143
57.21          1          83178
57.30          1          83212
57.35          1          83247
57.35          1          83280
57.40          1          83315
57.55          1          83349
57.65          1          83384
57.65          1          83418
57.70          1          83452
57.70          1          83486
57.70          1          83521
57.70          1          83555
57.70          1          83590
57.70          1          83623
57.70          1          83658
57.70          1          83692
57.70          1          83727
57.70          1          83761
57.70          1          83795
57.70          1          83829
57.70          1          83864
57.70          1          83898
57.70          1          83933
57.74          1          83966
57.70          1          84001
57.74          1          84036
57.70          1          84070
57.74          1          84105
57.79          1          84139
57.94          1          84173
58.04          1          84207
58.09          1          84242
58.14          1          84276
58.18          1          84311
58.18          1          84344
58.18          1          84379
58.18          1          84413
58.18          1          84448
58.18          1          84482
58.18          1          84516
58.18          1          84550
58.18          1          84585
58.18          1          84619
58.18          1          84654
58.18          1          84687
58.18          1          84722
58.18          1          84756
58.18          1          84791
58.23          1          84825
58.23          1          84859
58.23          1          84893
58.23          1          84928
58.28          1          84962
58.28          1          84997
58.48          1          85030
58.43          1          85065
58.48          1          85099
58.58          1          85134
58.62          1          85169
58.67          1          85202
58.67          1          85237
58.67          1          85271
58.67          1          85306
58.67          1          85340
58.67          1          85374
58.67          1          85408
58.67          1          85443
58.67          1          85477
58.67          1          85512
58.67          1          85545
58.67          1          85580
58.67          1          85614
58.72          1          85649
58.67          1          85683
58.67          1          85718
58.67          1          85751
58.67          1          85786
58.67          1          85820
58.77          1          85855
58.87          1          85889
59.02          1          85923
58.97          1          85957
59.02          1          85992
59.06          1          86026
59.11          1          86061
59.16          1          86094
59.16          1          86129
59.16          1          86163
59.16          1          86198
59.16          1          86233
59.16          1          86266
59.16          1          86301
59.16          1          86335
59.16          1          86370
59.16          1          86404
59.16          1          86438
59.16          1          86472
59.16          1          86507
59.21          1          86541
59.16          1          86576
59.16          1          86609
59.16          1          86644
59.16          1          86678
59.26          1          86713
59.16          1          86747
59.31          1          86781
59.21          1          86815
59.31          1          86850
59.46          1          86884
59.46          1          86919
59.60          1          86952
59.60          1          86987
59.65          1          87021
59.65          1          87056
59.65          1          87090
59.65          1          87124
59.65          1          87158
59.65          1          87193
59.65          1          87227
59.65          1          87262
59.65          1          87296
59.65          1          87330
59.65          1          87365
59.65          1          87399
59.65          1          87434
59.65          1          87468
59.65          1          87502
59.65          1          87536
59.65          1          87571
59.65          1          87605
59.65          1          87640
59.65          1          87673
59.70          1          87708
59.70          1          87742
59.70          1          87777
59.80          1          87811
59.85          1          87845
60.04          1          87879
59.94          1          87914
59.99          1          87948
59.99          1          87983
60.14          1          88016
60.09          1          88051
60.14          1          88085
60.14          1          88120
60.14          1          88154
60.14          1          88188
60.14          1          88222
60.14          1          88257
60.14          1          88291
60.14          1          88326
60.14          1          88359
60.14          1          88394
60.14          1          88429
60.14          1          88463
60.14          1          88498
60.14          1          88531
60.19          1          88566
60.14          1          88600
60.14          1          88635
60.14          1          88669
60.14          1          88704
60.14          1          88737
60.29          1          88772
60.29          1          88806
60.24          1          88841
60.43          1          88875
60.34          1          88909
60.58          1          88943
60.38          1          88978
60.53          1          89012
60.58          1          89047
60.63          1          89080
60.63          1          89115
60.63          1          89149
60.63          1          89184
60.63          1          89218
60.63          1          89252
60.63          1          89286
60.63          1          89321
60.63          1          89355
60.63          1          89390
60.63          1          89423
60.63          1          89458
60.63          1          89492
60.63          1          89527
60.63          1          89562
60.63          1          89595
60.63          1          89630
60.63          1          89664
60.63          1          89699
60.63          1          89733
60.68          1          89767
60.78          1          89801
60.82          1          89836
60.68          1          89870
60.92          1          89905
60.87          1          89938
61.02          1          89973
61.02          1          90007
61.07          1          90042
61.12          1          90076
61.12          1          90110
61.12          1          90144
61.12          1          90179
61.12          1          90213
61.12          1          90248
61.12          1          90281
61.12          1          90316
61.12          1          90350
61.12          1          90385
61.12          1          90419
61.12          1          90454
61.12          1          90487
61.12          1          90522
61.12          1          90556
61.12          1          90591
61.12          1          90626
61.12          1          90659
61.12          1          90694
61.12          1          90728
61.17          1          90763
61.17          1          90797
61.22          1          90831
61.36          1          90865
61.31          1          90900
61.46          1          90934
61.51          1          90969
61.61          1          91002
61.61          1          91037
61.56          1          91071
61.61          1          91106
61.61          1          91140
61.61          1          91174
61.61          1          91208
61.61          1          91243
61.61          1          91277
61.61          1          91312
61.61          1          91345
61.61          1          91380
61.61          1          91414
61.61          1          91449
61.61          1          91483
61.61          1          91517
61.65          1          91551
61.61          1          91586
61.61          1          91620
61.61          1          91655
61.61          1          91688
61.61          1          91723
61.65          1          91758
61.65          1          91792
61.65          1          91827
61.80          1          91860
61.80          1          91895
61.95          1          91929
61.75          1          91964
62.05          0          91998
61.90          0          92033
61.95          0          92066
61.95          0          92101
62.09          0          92135
62.09          0          92170
62.09          0          92204
62.09          0          92238
62.09          0          92272
62.09          0          92307
62.09          0          92341
62.09          0          92376
62.09          0          92409
62.09          0          92444
62.09          0          92478
62.09          0          92513
62.05          0          92547
62.09          0          92581
62.09          0          92615
62.09          0          92650
62.05          0          92684
62.00          0          92719
61.95          0          92752
61.85          0          92787
61.75          0          92822
61.61          0          92856
61.65          0          92891
61.61          0          92924
61.61          0          92959
61.65          0          92993
61.61          0          93028
61.61          0          93062
61.61          0          93096
61.61          0          93130
61.61          0          93165
61.61          0          93199
61.61          0          93234
61.61          0          93267
61.61          0          93302
61.61          0          93336
61.61          0          93371
61.61          0          93405
61.56          0          93440
61.46          0          93473
61.26          0          93508
61.12          0          93542
61.12          0          93577
61.12          0          93611
61.12          0          93645
61.12          0          93679
61.12          0          93714
61.12          0          93748
61.12          0          93783
61.12          0          93816
61.12          0          93851
61.12          0          93885
61.12          0          93920
61.12          0          93955
61.07          0          93988
61.02          0          94023
61.02          0          94057
60.87          1          94092
60.63          1          94126
60.87          1          94160
60.68          1          94194
60.63          1          94229
60.68          1          94263
60.63          1          94298
60.63          1          94331
60.63          1          94366
60.63          1          94400
60.63          1          94435
60.63          1          94469
60.63          1          94503
60.63          1          94537
60.63          1          94572
60.63          1          94606
60.63          1          94641
60.63          1          94674
60.63          1          94709
60.63          1          94743
60.63          1          94778
60.63          1          94812
60.63          1          94846
60.63          1          94880
60.63          1          94915
60.63          1          94949
60.63          1          94984
60.63          1          95019
60.68          1          95052
60.63          1          95087
60.63          1          95121
60.63          1          95156
60.63          1          95190
60.63          1          95224
60.63          1          95258
60.63          1          95293
60.63          1          95327
60.63          1          95362
60.63          1          95395
60.63          1          95430
60.63          1          95464
60.78          1          95499
60.68          1          95533
60.78          1          95567
60.87          1          95601
60.87          1          95636
60.97          1          95670
61.02          1          95705
61.12          1          95738
61.12          1          95773
61.12          1          95807
61.12          1          95842
61.12          1          95876
61.12          1          95910
61.12          1          95944
61.12          1          95979
61.12          1          96013
61.12          1          96048
61.12          1          96081
61.12          1          96116
61.12          1          96151
61.12          1          96185
61.17          1          96220
61.12          1          96253
61.12          1          96288
61.12          1          96322
61.26          1          96357
61.31          1          96391
61.17          1          96425
61.36          1          96459
61.46          1          96494
61.56          1          96528
61.56          1          96563
61.51          1          96596
61.61          1          96631
61.61          1          96665
61.61          1          96700
61.61          1          96734
61.61          1          96769
61.61          1          96802
61.61          1          96837
61.61          1          96871
61.61          1          96906
61.61          1          96940
61.61          1          96974
61.61          1          97008
61.61          1          97043
61.65          1          97077
61.61          1          97112
61.61          1          97145
61.65          1          97180
61.61          1          97215
61.65          1          97249
61.65          1          97284
61.80          1          97317
61.90          1          97352
61.95          1          97386
62.00          1          97421
62.05          0          97455
61.90          0          97489
62.09          0          97523
62.09          0          97558
62.09          0          97592
62.09          0          97627
62.09          0          97660
62.09          0          97695
62.09          0          97729
62.09          0          97764
62.09          0          97798
62.09          0          97832
62.09          0          97866
62.09          0          97901
62.09          0          97935
62.09          0          97970
62.09          0          98003
62.09          0          98038
62.09          0          98072
62.09          0          98107
62.09          0          98141
62.09          0          98176
62.09          0          98209
62.09          0          98244
62.09          0          98278
62.05          0          98313
62.05          0          98348
62.05          0          98381
61.85          0          98416
61.80          0          98450
61.75          0          98485
61.65          0          98519
61.65          0          98553
61.65          0          98587
61.61          0          98622
61.61          0          98656
61.61          0          98691
61.61          0          98724
61.61          0          98759
61.61          0          98793
61.61          0          98828
61.61          0          98862
61.61          0          98896
61.61          0          98930
61.61          0          98965
61.61          0          98999
61.61          0          99034
61.56          0          99067
61.61          0          99102
61.36          0          99136
61.22          0          99171
61.17          0          99205
61.12          0          99239
61.12          0          99273
61.12          0          99308
61.12          0          99342
61.12          0          99377
61.12          0          99411
61.12          0          99445
61.12          0          99480
61.12          0          99514
61.12          0          99549
61.12          0          99582
61.12          0          99617
61.12          0          99651
61.12          0          99686
61.07          0          99720
60.97          1          99755
60.68          1          99788
61.07          1          99823
60.97          1          99857
60.68          1          99892
60.63          1          99926
60.68          1          99960
60.63          1          99994
60.63          1          100029
60.63          1          100064
60.63          1          100100
60.63          1          100134
60.63          1          100170
60.63          1          100205
60.63          1          100241
60.63          1          100277
60.63          1          100312
60.63          1          100347
60.63          1          100382
60.63          1          100418
60.63          1          100453
60.63          1          100489
60.63          1          100524
60.63          1          100559
60.63          1          100594
60.63          1          100630
60.63          1          100665
60.63          1          100701
60.63          1          100736
60.68          1          100771
60.63          1          100806
60.63          1          100842
60.68          1          100878
60.63          1          100913
60.68          1          100948
60.78          1          100983
60.87          1          101019
60.97          1          101054
61.12          1          101090
61.02          1          101125
61.07          1          101160
61.12          1          101195
61.12          1          101231
61.12          1          101266
61.12          1          101302
61.12          1          101337
61.12          1          101372
61.12          1          101408
61.12          1          101443
61.12          1          101479
61.12          1          101514
61.12          1          101550
61.12          1          101584
61.12          1          101620
61.12          1          101655
61.17          1          101691
61.12          1          101726
61.17          1          101762
61.26          1          101796
61.31          1          101832
61.36          1          101867
61.61          1          101903
61.51          1          101938
61.61          1          101974
61.61          1          102009
61.61          1          102044
61.61          1          102080
61.61          1          102115
61.61          1          102151
61.61          1          102185
61.61          1          102221
61.61          1          102256
61.61          1          102292
61.61          1          102327
61.61          1          102363
61.61          1          102397
61.61          1          102433
61.61          1          102468
61.61          1          102504
61.61          1          102540
61.75          1          102575
61.70          1          102610
62.00          1          102645
61.95          1          102681
62.09          0          102716
61.90          0          102752
62.00          0          102787
61.90          0          102822
62.09          0          102857
62.05          0          102893
62.05          0          102928
62.05          0          102964
62.09          0          102999
62.09          0          103034
62.09          0          103069
62.09          0          103105
62.09          0          103141
62.09          0          103176
62.09          0          103212
62.09          0          103246
62.09          0          103282
62.09          0          103317
62.09          0          103353
62.09          0          103388
62.09          0          103424
62.09          0          103458
62.09          0          103494
62.09          0          103529
62.09          0          103565
62.09          0          103600
62.09          0          103635
62.05          0          103671
62.00          0          103706
61.90          0          103742
61.75          0          103777
61.70          0          103813
61.61          0          103847
61.65          0          103883
61.61          0          103918
61.61          0          103954
61.61          0          103989
61.61          0          104025
61.61          0          104059
61.61          0          104095
61.61          0          104130
61.61          0          104166
61.61          0          104201
61.61          0          104237
61.61          0          104272
61.61          0          104307
61.61          0          104343
61.61          0          104378
61.61          0          104414
61.61          0          104449
61.51          0          104484
61.26          0          104519
61.36          0          104555
61.12          0          104590
61.12          0          104626
61.17          0          104660
61.12          0          104696
61.12          0          104731
61.12          0          104767
61.12          0          104803
61.12          0          104838
61.12          0          104873
61.12          0          104908
61.12          0          104944
61.12          0          104979
61.12          0          105015
61.12          0          105050
61.12          0          105085
61.07          0          105120
60.92          1          105156
60.63          1          105191
60.97          1          105227
60.92          1          105262
60.87          1          105297
60.78          1          105332
60.73          1          105368
60.63          1          105404
60.68          1          105439
60.63          1          105475
60.63          1          105509
60.63          1          105545
60.63          1          105580
60.63          1          105616
60.63          1          105651
60.63          1          105687
60.63          1          105721
60.63          1          105757
60.63          1          105792
60.63          1          105828
60.63          1          105863
60.63          1          105899
60.63          1          105934
60.63          1          105969
60.63          1          106005
60.63          1          106040
60.63          1          106076
60.63          1          106110
60.68          1          106146
60.68          1          106181
60.68          1          106217
60.82          1          106252
60.78          1          106288
60.73          1          106322
60.82          1          106358
60.92          1          106393
61.12          1          106429
61.07          1          106464
61.12          1          106500
61.12          1          106535
61.12          1          106570
61.12          1          106606
61.12          1          106641
61.12          1          106677
61.12          1          106712
61.12          1          106747
61.12          1          106782
61.12          1          106818
61.12          1          106853
61.12          1          106889
61.12          1          106924
61.12          1          106959
61.12          1          106994
61.22          1          107030
61.22          1          107066
61.26          1          107101
61.46          1          107137
61.41          1          107171
61.51          1          107207
61.51          1          107242
61.61          1          107278
61.61          1          107313
61.61          1          107348
61.61          1          107383
61.61          1          107419
61.61          1          107454
61.61          1          107490
61.61          1          107525
61.61          1          107560
61.61          1          107595
61.61          1          107631
61.61          1          107667
61.61          1          107702
61.61          1          107738
61.61          1          107772
61.75          1          107808
61.70          1          107843
61.75          1          107879
61.90          1          107914
62.05          0          107950
61.90          0          107984
62.05          0          108020
62.05          0          108055
62.05          0          108091
62.09          0          108126
62.09          0          108162
62.09          0          108197
62.09          0          108232
62.09          0          108268
62.09          0          108303
62.09          0          108339
62.09          0          108374
62.09          0          108409
62.09          0          108444
62.09          0          108480
62.09          0          108515
62.09          0          108551
62.09          0          108585
62.09          0          108621
62.09          0          108656
62.09          0          108692
62.05          0          108727
62.09          0          108763
62.09          0          108798
62.09          0          108833
62.00          0          108869
62.09          0          108904
61.95          0          108940
61.85          0          108975
61.95          0          109010
61.70          0          109045
61.65          0          109081
61.65          0          109116
61.61          0          109152
61.61          0          109187
61.61          0          109222
61.61          0          109257
61.61          0          109293
61.61          0          109329
61.61          0          109364
61.61          0          109400
61.61          0          109434
61.61          0          109470
61.61          0          109505
61.61          0          109541
61.61          0          109576
61.61          0          109612
61.61          0          109646
61.61          0          109682
61.56          0          109717
61.46          0          109753
61.22          0          109788
61.12          0          109824
61.12          0          109858
61.12          0          109894
61.12          0          109930
61.12          0          109965
61.12          0          110001
61.12          0          110035
61.12          0          110071
61.12          0          110106
61.12          0          110142
61.12          0          110177
61.12          0          110213
61.12          0          110247
61.12          0          110283
61.12          0          110318
61.07          0          110354
61.12          0          110389
60.92          1          110425
60.68          1          110460
60.97          1          110495
60.87          1          110531
60.78          1          110566
60.63          1          110602
60.63          1          110637
60.63          1          110672
60.63          1          110707
60.63          1          110743
60.63          1          110778
60.63          1          110814
60.63          1          110849
60.63          1          110884
60.63          1          110919
60.63          1          110955
60.63          1          110990
60.63          1          111026
60.63          1          111062
60.63          1          111096
60.63          1          111132
60.63          1          111167
60.63          1          111203
60.63          1          111238
60.68          1          111273
60.63          1          111308
60.68          1          111344
60.63          1          111379
60.63          1          111415
60.63          1          111450
60.68          1          111485
60.73          1          111520
60.92          1          111556
61.02          1          111592
61.12          1          111627
61.12          1          111663
61.07          1          111697
61.12          1          111733
61.12          1          111768
61.12          1          111804
61.12          1          111839
61.12          1          111875
61.12          1          111909
61.12          1          111945
61.12          1          111980
61.12          1          112016
61.12          1          112051
61.12          1          112087
61.12          1          112121
61.12          1          112157
61.12          1          112193
61.12          1          112228
61.17          1          112264
61.26          1          112299
61.41          1          112334
61.56          1          112369
61.56          1          112405
61.56          1          112440
61.56          1          112476
61.61          1          112510
61.61          1          112546
61.61          1          112581
61.61          1          112617
61.61          1          112652
61.61          1          112688
61.61          1          112723
61.61          1          112758
61.61          1          112794
61.61          1          112829
61.61          1          112865
61.65          1          112900
61.61          1          112935
61.61          1          112970
61.85          1          113006
61.85          1          113041
61.90          1          113077
61.80          1          113112
62.05          0          113147
61.85          0          113182
62.09          0          113218
62.09          0          113253
62.09          0          113289
62.09          0          113325
62.05          0          113359
62.05          0          113395
62.09          0          113430
