%tL is: 39.00
%tH is: 40.00
%temp(C)     status        time
%------------------------------
%Beginning of Data:
37.22          1          66945
37.22          1          66978
37.51          1          67013
37.61          1          67047
37.66          1          67082
37.66          1          67116
37.66          1          67150
37.66          1          67184
37.66          1          67219
37.66          1          67253
37.66          1          67288
37.66          1          67321
37.66          1          67356
37.66          1          67390
37.90          1          67425
38.00          1          67459
38.05          1          67493
38.05          1          67527
38.10          1          67562
38.15          1          67597
38.15          1          67631
38.15          1          67665
38.15          1          67699
38.15          1          67734
38.15          1          67768
38.15          1          67803
38.19          1          67836
38.19          1          67871
38.24          1          67905
38.34          1          67940
38.49          1          67974
38.63          1          68008
38.63          1          68042
38.63          1          68077
38.63          1          68111
38.63          1          68146
38.63          1          68179
38.63          1          68214
38.63          1          68248
38.63          1          68283
38.63          1          68317
38.63          1          68352
38.78          1          68385
38.98          1          68420
39.03          1          68454
38.93          1          68489
39.12          1          68523
39.12          1          68557
39.12          1          68591
39.12          1          68626
39.12          1          68661
39.12          1          68695
39.12          1          68729
39.12          1          68763
39.12          1          68798
39.12          1          68832
39.12          1          68867
39.37          1          68900
39.51          1          68935
39.47          1          68969
39.47          1          69004
39.56          1          69038
39.61          1          69072
39.61          1          69106
39.61          1          69141
39.61          1          69175
39.61          1          69210
39.61          1          69243
39.61          1          69278
39.61          1          69312
39.66          1          69347
39.66          1          69381
39.71          1          69415
40.00          0          69449
39.81          0          69484
39.91          0          69518
40.00          0          69553
40.10          0          69586
40.10          0          69621
40.10          0          69655
40.10          0          69690
40.10          0          69724
40.10          0          69758
40.10          0          69793
40.10          0          69827
40.10          0          69862
40.10          0          69896
40.10          0          69931
40.10          0          69964
40.10          0          69999
40.10          0          70033
40.10          0          70068
40.10          0          70102
40.10          0          70136
40.10          0          70170
40.10          0          70205
40.10          0          70239
40.10          0          70274
40.10          0          70307
40.10          0          70342
40.10          0          70376
40.10          0          70411
40.10          0          70445
40.10          0          70479
40.10          0          70513
40.10          0          70548
40.10          0          70582
40.10          0          70617
40.10          0          70650
40.10          0          70685
39.91          0          70719
40.00          0          70754
40.00          0          70788
40.00          0          70822
39.91          0          70857
39.61          0          70891
39.61          0          70926
39.61          0          70960
39.61          0          70994
39.66          0          71028
39.61          0          71063
39.61          0          71097
39.61          0          71132
39.61          0          71165
39.61          0          71200
39.61          0          71234
39.61          0          71269
39.61          0          71303
39.61          0          71337
39.61          0          71371
39.61          0          71406
39.61          0          71440
39.61          0          71475
39.61          0          71508
39.61          0          71543
39.56          0          71577
39.61          0          71612
39.61          0          71646
39.51          0          71681
39.56          0          71714
39.47          0          71749
39.37          0          71783
39.42          0          71818
39.22          0          71852
39.17          0          71886
39.17          0          71920
39.17          0          71955
39.12          0          71990
39.12          0          72024
39.12          0          72058
39.12          0          72092
39.12          0          72127
39.12          0          72161
39.12          0          72196
39.12          0          72229
39.12          0          72264
39.12          0          72298
39.12          0          72333
39.12          0          72367
39.12          0          72401
39.12          0          72435
39.12          0          72470
39.12          0          72504
39.12          0          72539
39.07          0          72572
39.12          0          72607
39.12          0          72641
39.03          0          72676
39.03          0          72710
38.68          1          72744
39.86          1          72778
39.07          1          72813
38.88          1          72847
38.93          1          72882
38.88          1          72915
38.78          1          72950
38.68          1          72984
38.63          1          73019
38.68          1          73054
38.63          1          73088
38.63          1          73122
38.63          1          73156
38.68          1          73191
38.73          1          73225
38.78          1          73260
38.73          1          73293
38.73          1          73328
38.73          1          73362
39.03          1          73397
38.88          1          73431
38.98          1          73465
39.07          1          73499
39.12          1          73534
39.07          1          73568
39.12          1          73603
39.12          1          73636
39.12          1          73671
39.12          1          73705
39.12          1          73740
39.12          1          73774
39.12          1          73808
39.12          1          73842
39.12          1          73877
39.12          1          73911
39.12          1          73946
39.17          1          73979
39.37          1          74014
39.47          1          74048
39.56          1          74083
39.61          1          74117
39.61          1          74151
39.61          1          74186
39.61          1          74220
39.61          1          74255
39.61          1          74289
39.61          1          74323
39.61          1          74357
39.61          1          74392
39.66          1          74426
39.76          1          74461
39.76          1          74494
40.00          0          74529
39.95          0          74563
40.10          0          74598
40.10          0          74632
40.10          0          74667
40.10          0          74700
40.10          0          74735
40.10          0          74769
40.10          0          74804
40.10          0          74838
40.10          0          74872
40.10          0          74906
40.10          0          74941
40.10          0          74975
40.10          0          75010
40.10          0          75043
40.10          0          75078
40.10          0          75112
40.10          0          75147
40.10          0          75181
40.10          0          75215
40.10          0          75250
40.10          0          75284
40.10          0          75319
40.10          0          75353
40.10          0          75387
40.10          0          75421
40.10          0          75456
40.10          0          75490
40.10          0          75525
40.10          0          75558
40.10          0          75593
40.10          0          75627
40.10          0          75662
40.10          0          75696
40.10          0          75730
40.10          0          75764
40.10          0          75799
40.10          0          75833
40.10          0          75868
40.10          0          75901
40.10          0          75936
40.10          0          75970
40.10          0          76005
40.10          0          76039
40.10          0          76073
40.10          0          76107
40.10          0          76142
40.10          0          76176
40.10          0          76211
40.10          0          76244
40.10          0          76279
40.10          0          76313
40.10          0          76348
40.05          0          76383
40.00          0          76417
40.05          0          76451
39.81          0          76485
39.86          0          76520
39.66          0          76554
39.81          0          76589
39.61          0          76622
39.61          0          76657
39.61          0          76691
39.66          0          76726
39.66          0          76760
39.61          0          76794
39.61          0          76828
39.61          0          76863
39.61          0          76897
39.61          0          76932
39.61          0          76965
39.61          0          77000
39.61          0          77034
39.61          0          77069
39.61          0          77103
39.61          0          77137
39.61          0          77171
39.61          0          77206
39.61          0          77240
39.61          0          77275
39.61          0          77308
39.61          0          77343
39.61          0          77377
39.61          0          77412
39.61          0          77447
39.56          0          77480
39.61          0          77515
39.56          0          77549
39.51          0          77584
39.61          0          77618
39.51          0          77652
39.47          0          77686
39.42          0          77721
39.32          0          77755
39.22          0          77790
39.32          0          77824
39.22          0          77858
39.12          0          77892
39.12          0          77927
39.12          0          77961
39.12          0          77996
39.12          0          78029
39.12          0          78064
39.12          0          78098
39.12          0          78133
39.12          0          78167
39.12          0          78201
39.12          0          78235
39.12          0          78270
39.12          0          78304
39.12          0          78339
39.12          0          78372
39.12          0          78407
39.12          0          78441
39.12          0          78476
39.12          0          78510
39.12          0          78544
39.12          0          78579
39.12          0          78613
39.12          0          78648
39.12          0          78682
39.12          0          78716
39.12          0          78750
39.07          0          78785
39.07          0          78819
39.12          0          78854
39.03          0          78887
39.03          0          78922
39.07          0          78956
38.98          1          78991
39.91          1          79025
39.03          1          79059
39.03          1          79093
39.03          1          79128
39.03          1          79162
38.93          1          79197
38.83          1          79230
38.88          1          79265
38.88          1          79299
38.83          1          79334
38.83          1          79368
38.78          1          79403
38.88          1          79436
38.83          1          79471
38.88          1          79505
38.93          1          79540
39.12          1          79574
38.98          1          79608
39.12          1          79643
39.12          1          79677
39.12          1          79712
39.12          1          79746
39.12          1          79780
39.12          1          79814
39.12          1          79849
39.12          1          79883
39.12          1          79918
39.12          1          79951
39.12          1          79986
39.17          1          80020
39.12          1          80055
39.27          1          80089
39.32          1          80123
39.51          1          80157
39.56          1          80192
39.56          1          80226
39.61          1          80261
39.61          1          80294
39.61          1          80329
39.61          1          80363
39.61          1          80398
39.61          1          80432
39.61          1          80466
39.61          1          80500
39.66          1          80535
39.81          1          80569
39.91          1          80604
40.05          0          80637
40.00          0          80672
40.10          0          80706
40.10          0          80741
40.10          0          80776
40.10          0          80809
40.10          0          80844
40.10          0          80878
40.10          0          80913
40.10          0          80947
40.10          0          80982
40.10          0          81015
40.10          0          81050
40.10          0          81084
40.10          0          81119
40.10          0          81153
40.10          0          81187
40.10          0          81221
40.20          0          81256
40.10          0          81290
40.10          0          81325
40.10          0          81358
40.10          0          81393
40.10          0          81427
40.15          0          81462
40.10          0          81496
40.10          0          81530
40.10          0          81564
40.10          0          81599
40.10          0          81633
40.10          0          81668
40.10          0          81701
40.10          0          81736
40.15          0          81770
40.10          0          81805
40.10          0          81840
40.10          0          81873
40.10          0          81908
40.10          0          81942
40.10          0          81977
40.10          0          82011
40.10          0          82045
40.10          0          82079
40.10          0          82114
40.10          0          82148
40.10          0          82183
40.10          0          82216
40.10          0          82251
40.10          0          82285
40.10          0          82320
40.10          0          82354
40.10          0          82388
40.10          0          82422
40.10          0          82457
40.10          0          82491
40.10          0          82526
40.10          0          82560
40.10          0          82594
40.10          0          82628
40.10          0          82663
40.10          0          82697
40.10          0          82732
40.10          0          82765
40.10          0          82800
40.10          0          82834
40.00          0          82869
40.10          0          82903
40.05          0          82937
39.95          0          82972
39.86          0          83006
39.81          0          83041
39.76          0          83075
39.61          0          83109
39.81          0          83143
39.61          0          83178
39.66          0          83212
39.61          0          83247
39.61          0          83280
39.61          0          83315
39.61          0          83349
39.61          0          83384
39.61          0          83418
39.61          0          83452
39.61          0          83486
39.61          0          83521
39.61          0          83555
39.61          0          83590
39.66          0          83623
39.61          0          83658
39.61          0          83692
39.61          0          83727
39.61          0          83761
39.61          0          83795
39.61          0          83829
39.61          0          83864
39.61          0          83898
39.61          0          83933
39.61          0          83966
39.61          0          84001
39.61          0          84036
39.61          0          84070
39.61          0          84105
39.61          0          84139
39.61          0          84173
39.61          0          84207
39.61          0          84242
39.47          0          84276
39.47          0          84311
39.42          0          84344
39.47          0          84379
39.47          0          84413
39.17          0          84448
39.17          0          84482
39.17          0          84516
39.17          0          84550
39.12          0          84585
39.22          0          84619
39.22          0          84654
39.12          0          84687
39.12          0          84722
39.12          0          84756
39.12          0          84791
39.17          0          84825
39.12          0          84859
39.12          0          84893
39.12          0          84928
39.12          0          84962
39.12          0          84997
39.12          0          85030
39.12          0          85065
39.12          0          85099
39.12          0          85134
39.12          0          85169
39.12          0          85202
39.12          0          85237
39.12          0          85271
39.12          0          85306
39.12          0          85340
39.12          0          85374
39.12          0          85408
39.12          0          85443
39.12          0          85477
39.12          0          85512
39.12          0          85545
39.12          0          85580
39.12          0          85614
39.07          0          85649
39.07          0          85683
39.12          0          85718
39.07          0          85751
38.93          1          85786
40.00          0          85820
38.93          1          85855
39.12          1          85889
39.03          1          85923
38.98          1          85957
38.93          1          85992
38.93          1          86026
38.88          1          86061
38.78          1          86094
38.83          1          86129
38.78          1          86163
38.98          1          86198
38.98          1          86233
38.93          1          86266
38.98          1          86301
39.07          1          86335
38.98          1          86370
39.12          1          86404
39.12          1          86438
39.12          1          86472
39.12          1          86507
39.12          1          86541
39.12          1          86576
39.12          1          86609
39.12          1          86644
39.12          1          86678
39.12          1          86713
39.12          1          86747
39.12          1          86781
39.12          1          86815
39.17          1          86850
39.22          1          86884
39.51          1          86919
39.51          1          86952
39.56          1          86987
39.61          1          87021
39.61          1          87056
39.61          1          87090
39.61          1          87124
39.61          1          87158
39.61          1          87193
39.61          1          87227
39.66          1          87262
39.66          1          87296
39.66          1          87330
39.76          1          87365
40.10          0          87399
40.10          0          87434
40.10          0          87468
40.10          0          87502
40.10          0          87536
40.10          0          87571
40.10          0          87605
40.10          0          87640
40.10          0          87673
40.10          0          87708
40.10          0          87742
40.10          0          87777
40.10          0          87811
40.10          0          87845
40.10          0          87879
40.10          0          87914
40.20          0          87948
40.25          0          87983
40.15          0          88016
40.15          0          88051
40.10          0          88085
40.20          0          88120
40.20          0          88154
40.10          0          88188
40.30          0          88222
40.25          0          88257
40.20          0          88291
40.20          0          88326
40.10          0          88359
40.10          0          88394
40.30          0          88429
40.15          0          88463
40.15          0          88498
40.10          0          88531
40.10          0          88566
40.15          0          88600
40.10          0          88635
40.10          0          88669
40.10          0          88704
40.10          0          88737
40.10          0          88772
40.10          0          88806
40.10          0          88841
40.10          0          88875
40.10          0          88909
40.10          0          88943
40.10          0          88978
40.10          0          89012
40.10          0          89047
40.10          0          89080
40.10          0          89115
40.10          0          89149
40.10          0          89184
40.10          0          89218
40.10          0          89252
40.10          0          89286
40.10          0          89321
40.10          0          89355
40.10          0          89390
40.10          0          89423
40.10          0          89458
40.10          0          89492
40.10          0          89527
40.10          0          89562
40.10          0          89595
40.10          0          89630
40.10          0          89664
40.10          0          89699
40.10          0          89733
40.10          0          89767
40.05          0          89801
40.05          0          89836
40.05          0          89870
40.00          0          89905
39.91          0          89938
39.95          0          89973
39.86          0          90007
39.91          0          90042
39.81          0          90076
39.61          0          90110
39.71          0          90144
39.66          0          90179
39.66          0          90213
39.61          0          90248
39.61          0          90281
39.66          0          90316
39.61          0          90350
39.61          0          90385
39.61          0          90419
39.61          0          90454
39.61          0          90487
39.61          0          90522
39.61          0          90556
39.61          0          90591
39.61          0          90626
39.61          0          90659
39.61          0          90694
39.61          0          90728
39.61          0          90763
39.61          0          90797
39.61          0          90831
39.61          0          90865
39.61          0          90900
39.61          0          90934
39.61          0          90969
39.61          0          91002
39.61          0          91037
39.61          0          91071
39.61          0          91106
39.61          0          91140
39.61          0          91174
39.61          0          91208
39.61          0          91243
39.61          0          91277
39.61          0          91312
39.61          0          91345
39.61          0          91380
39.61          0          91414
39.61          0          91449
39.61          0          91483
39.47          0          91517
39.32          0          91551
39.37          0          91586
39.42          0          91620
39.17          0          91655
39.27          0          91688
39.12          0          91723
39.17          0          91758
39.17          0          91792
39.12          0          91827
39.12          0          91860
39.12          0          91895
39.12          0          91929
39.12          0          91964
39.12          0          91998
39.12          0          92033
39.12          0          92066
39.12          0          92101
39.17          0          92135
39.12          0          92170
39.12          0          92204
39.12          0          92238
39.12          0          92272
39.12          0          92307
39.12          0          92341
39.12          0          92376
39.12          0          92409
39.12          0          92444
39.12          0          92478
39.12          0          92513
39.12          0          92547
39.12          0          92581
39.12          0          92615
39.12          0          92650
39.12          0          92684
39.12          0          92719
39.12          0          92752
39.12          0          92787
39.12          0          92822
39.12          0          92856
39.12          0          92891
39.12          0          92924
39.12          0          92959
39.12          0          92993
39.12          0          93028
39.12          0          93062
39.07          0          93096
39.03          0          93130
39.03          0          93165
38.98          1          93199
39.91          1          93234
38.98          1          93267
39.07          1          93302
39.03          1          93336
38.93          1          93371
39.03          1          93405
38.88          1          93440
38.98          1          93473
38.98          1          93508
38.78          1          93542
38.93          1          93577
38.83          1          93611
39.07          1          93645
39.07          1          93679
39.03          1          93714
39.12          1          93748
39.07          1          93783
39.12          1          93816
39.12          1          93851
39.12          1          93885
39.12          1          93920
39.12          1          93955
39.12          1          93988
39.12          1          94023
39.12          1          94057
39.12          1          94092
39.12          1          94126
39.12          1          94160
39.12          1          94194
39.17          1          94229
39.42          1          94263
39.56          1          94298
39.51          1          94331
39.61          1          94366
39.61          1          94400
39.61          1          94435
39.61          1          94469
39.61          1          94503
39.61          1          94537
39.61          1          94572
39.61          1          94606
39.66          1          94641
39.76          1          94674
39.95          1          94709
40.05          0          94743
40.05          0          94778
40.10          0          94812
40.10          0          94846
40.10          0          94880
40.10          0          94915
40.10          0          94949
40.10          0          94984
40.10          0          95019
40.10          0          95052
40.10          0          95087
40.10          0          95121
40.10          0          95156
40.10          0          95190
40.15          0          95224
40.10          0          95258
40.10          0          95293
40.10          0          95327
40.10          0          95362
40.15          0          95395
40.10          0          95430
40.30          0          95464
40.10          0          95499
40.10          0          95533
40.30          0          95567
40.35          0          95601
40.20          0          95636
40.10          0          95670
40.15          0          95705
40.25          0          95738
40.20          0          95773
40.10          0          95807
40.20          0          95842
40.10          0          95876
40.10          0          95910
40.10          0          95944
40.15          0          95979
40.15          0          96013
40.10          0          96048
40.10          0          96081
40.10          0          96116
40.10          0          96151
40.15          0          96185
40.10          0          96220
40.10          0          96253
40.10          0          96288
40.10          0          96322
40.10          0          96357
40.10          0          96391
40.10          0          96425
40.10          0          96459
40.10          0          96494
40.10          0          96528
40.10          0          96563
40.10          0          96596
40.10          0          96631
40.10          0          96665
40.10          0          96700
40.10          0          96734
40.10          0          96769
40.10          0          96802
40.10          0          96837
40.10          0          96871
40.10          0          96906
40.10          0          96940
40.10          0          96974
40.10          0          97008
40.10          0          97043
40.10          0          97077
40.05          0          97112
40.10          0          97145
40.10          0          97180
40.10          0          97215
40.10          0          97249
40.10          0          97284
40.05          0          97317
40.00          0          97352
40.00          0          97386
40.00          0          97421
39.91          0          97455
39.86          0          97489
39.81          0          97523
39.76          0          97558
39.66          0          97592
39.66          0          97627
39.71          0          97660
39.61          0          97695
39.71          0          97729
39.66          0          97764
39.61          0          97798
39.61          0          97832
39.61          0          97866
39.61          0          97901
39.61          0          97935
39.61          0          97970
39.61          0          98003
39.61          0          98038
39.61          0          98072
39.61          0          98107
39.61          0          98141
39.61          0          98176
39.61          0          98209
39.61          0          98244
39.61          0          98278
39.61          0          98313
39.61          0          98348
39.61          0          98381
39.61          0          98416
39.61          0          98450
39.61          0          98485
39.61          0          98519
39.61          0          98553
39.61          0          98587
39.61          0          98622
39.61          0          98656
39.61          0          98691
39.61          0          98724
39.61          0          98759
39.61          0          98793
39.61          0          98828
39.56          0          98862
39.51          0          98896
39.47          0          98930
39.56          0          98965
39.27          0          98999
39.32          0          99034
39.32          0          99067
39.27          0          99102
39.12          0          99136
39.22          0          99171
39.17          0          99205
39.12          0          99239
39.12          0          99273
39.12          0          99308
39.12          0          99342
39.12          0          99377
39.12          0          99411
39.12          0          99445
39.12          0          99480
39.12          0          99514
39.12          0          99549
39.12          0          99582
39.12          0          99617
39.12          0          99651
39.12          0          99686
39.12          0          99720
39.12          0          99755
39.12          0          99788
39.12          0          99823
39.12          0          99857
39.12          0          99892
39.12          0          99926
39.12          0          99960
39.12          0          99994
39.12          0          100029
39.12          0          100064
39.12          0          100100
39.12          0          100134
39.12          0          100170
39.12          0          100205
39.12          0          100241
39.12          0          100277
39.12          0          100312
39.12          0          100347
39.12          0          100382
39.12          0          100418
39.12          0          100453
39.12          0          100489
39.07          0          100524
39.12          0          100559
39.07          0          100594
39.03          0          100630
39.03          0          100665
39.07          0          100701
38.88          1          100736
39.95          1          100771
38.93          1          100806
39.03          1          100842
38.88          1          100878
38.88          1          100913
38.88          1          100948
38.88          1          100983
38.98          1          101019
38.88          1          101054
38.93          1          101090
38.83          1          101125
38.83          1          101160
38.98          1          101195
39.03          1          101231
39.03          1          101266
39.03          1          101302
39.12          1          101337
39.12          1          101372
39.12          1          101408
39.12          1          101443
39.12          1          101479
39.12          1          101514
39.12          1          101550
39.12          1          101584
39.12          1          101620
39.12          1          101655
39.12          1          101691
39.17          1          101726
39.17          1          101762
39.37          1          101796
39.51          1          101832
39.61          1          101867
39.61          1          101903
39.61          1          101938
39.61          1          101974
39.61          1          102009
39.61          1          102044
39.61          1          102080
39.61          1          102115
39.61          1          102151
39.66          1          102185
39.66          1          102221
39.91          1          102256
39.95          1          102292
40.10          0          102327
40.10          0          102363
40.10          0          102397
40.10          0          102433
40.10          0          102468
40.10          0          102504
40.10          0          102540
40.10          0          102575
40.10          0          102610
40.15          0          102645
40.10          0          102681
40.10          0          102716
40.15          0          102752
40.10          0          102787
40.10          0          102822
40.20          0          102857
40.35          0          102893
40.44          0          102928
40.39          0          102964
40.39          0          102999
40.39          0          103034
40.54          0          103069
40.54          0          103105
40.59          0          103141
40.49          0          103176
40.59          0          103212
40.39          0          103246
40.44          0          103282
40.54          0          103317
40.54          0          103353
40.59          0          103388
40.49          0          103424
40.35          0          103458
40.35          0          103494
40.20          0          103529
40.30          0          103565
40.30          0          103600
40.15          0          103635
40.15          0          103671
40.10          0          103706
40.10          0          103742
40.10          0          103777
40.10          0          103813
40.10          0          103847
40.10          0          103883
40.10          0          103918
40.10          0          103954
40.10          0          103989
40.10          0          104025
40.10          0          104059
40.10          0          104095
40.10          0          104130
40.10          0          104166
40.10          0          104201
40.10          0          104237
40.10          0          104272
40.10          0          104307
40.10          0          104343
40.10          0          104378
40.10          0          104414
40.10          0          104449
40.10          0          104484
40.10          0          104519
40.10          0          104555
40.10          0          104590
40.10          0          104626
40.10          0          104660
40.10          0          104696
40.10          0          104731
40.10          0          104767
40.10          0          104803
40.10          0          104838
40.05          0          104873
40.10          0          104908
40.10          0          104944
40.05          0          104979
39.91          0          105015
39.91          0          105050
39.95          0          105085
39.95          0          105120
39.71          0          105156
39.61          0          105191
39.71          0          105227
39.71          0          105262
39.61          0          105297
39.61          0          105332
39.61          0          105368
39.61          0          105404
39.61          0          105439
39.61          0          105475
39.61          0          105509
39.61          0          105545
39.61          0          105580
39.61          0          105616
39.61          0          105651
39.61          0          105687
39.61          0          105721
39.61          0          105757
39.61          0          105792
39.61          0          105828
39.61          0          105863
39.61          0          105899
39.61          0          105934
39.61          0          105969
39.61          0          106005
39.61          0          106040
39.61          0          106076
39.61          0          106110
39.61          0          106146
39.61          0          106181
39.61          0          106217
39.61          0          106252
39.61          0          106288
39.61          0          106322
39.61          0          106358
39.61          0          106393
39.61          0          106429
39.56          0          106464
39.61          0          106500
39.61          0          106535
39.51          0          106570
39.61          0          106606
39.47          0          106641
39.37          0          106677
39.22          0          106712
39.17          0          106747
39.22          0          106782
39.12          0          106818
39.12          0          106853
39.12          0          106889
39.12          0          106924
39.12          0          106959
39.12          0          106994
39.12          0          107030
39.12          0          107066
39.12          0          107101
39.12          0          107137
39.17          0          107171
39.12          0          107207
39.12          0          107242
39.12          0          107278
39.12          0          107313
39.12          0          107348
39.12          0          107383
39.12          0          107419
39.12          0          107454
39.12          0          107490
39.12          0          107525
39.12          0          107560
39.12          0          107595
39.12          0          107631
39.12          0          107667
39.12          0          107702
39.12          0          107738
39.12          0          107772
39.12          0          107808
39.12          0          107843
39.12          0          107879
39.12          0          107914
39.12          0          107950
39.12          0          107984
39.12          0          108020
39.12          0          108055
39.07          0          108091
39.12          0          108126
39.12          0          108162
39.12          0          108197
39.03          0          108232
39.07          0          108268
39.03          0          108303
38.98          1          108339
39.91          1          108374
38.98          1          108409
39.07          1          108444
39.03          1          108480
38.98          1          108515
38.93          1          108551
38.88          1          108585
38.93          1          108621
39.03          1          108656
38.93          1          108692
38.88          1          108727
38.93          1          108763
39.03          1          108798
39.03          1          108833
39.12          1          108869
39.07          1          108904
39.12          1          108940
39.12          1          108975
39.12          1          109010
39.12          1          109045
39.12          1          109081
39.12          1          109116
39.12          1          109152
39.12          1          109187
39.12          1          109222
39.12          1          109257
39.12          1          109293
39.17          1          109329
39.27          1          109364
39.42          1          109400
39.47          1          109434
39.61          1          109470
39.61          1          109505
39.61          1          109541
39.61          1          109576
39.61          1          109612
39.61          1          109646
39.61          1          109682
39.61          1          109717
39.66          1          109753
39.61          1          109788
39.81          1          109824
39.86          1          109858
40.10          0          109894
40.05          0          109930
40.05          0          109965
40.10          0          110001
40.10          0          110035
40.10          0          110071
40.10          0          110106
40.10          0          110142
40.10          0          110177
40.10          0          110213
40.10          0          110247
40.10          0          110283
40.10          0          110318
40.10          0          110354
40.15          0          110389
40.15          0          110425
40.15          0          110460
40.10          0          110495
40.15          0          110531
40.15          0          110566
40.25          0          110602
40.39          0          110637
40.10          0          110672
40.44          0          110707
40.35          0          110743
40.25          0          110778
40.44          0          110814
40.30          0          110849
40.30          0          110884
40.39          0          110919
40.25          0          110955
40.20          0          110990
40.30          0          111026
40.20          0          111062
40.15          0          111096
40.15          0          111132
40.10          0          111167
40.25          0          111203
40.10          0          111238
40.10          0          111273
40.10          0          111308
40.15          0          111344
40.10          0          111379
40.10          0          111415
40.15          0          111450
40.10          0          111485
40.10          0          111520
40.10          0          111556
40.10          0          111592
40.10          0          111627
40.10          0          111663
40.10          0          111697
40.10          0          111733
40.10          0          111768
40.10          0          111804
40.10          0          111839
40.10          0          111875
40.10          0          111909
40.10          0          111945
40.10          0          111980
40.10          0          112016
40.10          0          112051
40.10          0          112087
40.10          0          112121
40.10          0          112157
40.10          0          112193
40.10          0          112228
40.10          0          112264
40.10          0          112299
40.10          0          112334
40.10          0          112369
40.10          0          112405
40.10          0          112440
40.05          0          112476
40.10          0          112510
40.00          0          112546
40.05          0          112581
40.05          0          112617
40.10          0          112652
40.05          0          112688
40.05          0          112723
40.00          0          112758
40.00          0          112794
39.95          0          112829
39.76          0          112865
39.86          0          112900
39.66          0          112935
39.81          0          112970
39.71          0          113006
39.66          0          113041
39.66          0          113077
39.61          0          113112
39.61          0          113147
39.61          0          113182
39.61          0          113218
39.61          0          113253
39.61          0          113289
39.61          0          113325
39.61          0          113359
39.61          0          113395
39.61          0          113430
